task,seed,method,epoch,validation_mse
linear,1211,bp,42,0.39288843612654456
linear,1211,bp,43,0.39158413073725046
linear,1211,bp,44,0.3893791551672978
linear,1211,bp,45,0.386196504639571
linear,1211,bp,46,0.38703081546518875
linear,1211,bp,47,0.38398720143742854
linear,1211,bp,48,0.37995079901055223
linear,1211,bp,49,0.38085230022006966
linear,1211,bp,50,0.37845769891242376
linear,1211,bp,51,0.3759415320241322
linear,1211,bp,52,0.3754051142911899
linear,1211,bp,53,0.37474706534733926
linear,1211,bp,54,0.37083168883589046
linear,1211,bp,55,0.3706891636627703
linear,1211,bp,56,0.3687803842231725
linear,1211,bp,57,0.3673368042086775
linear,1211,bp,58,0.3687254016532049
linear,1211,bp,59,0.3668679142115439
linear,1211,bp,60,0.36632124302371327
linear,1212,bp,1,1.0278163420676891
linear,1212,bp,2,0.923640728099495
linear,1212,bp,3,0.8595771180914925
linear,1212,bp,4,0.8088033212886964
linear,1212,bp,5,0.767965491059103
linear,1212,bp,6,0.7313953157083114
linear,1212,bp,7,0.70054802133197
linear,1212,bp,8,0.6763329783601186
linear,1212,bp,9,0.6543672906467993
linear,1212,bp,10,0.6355127113853793
linear,1212,bp,11,0.6197386012779159
linear,1212,bp,12,0.6043975316930718
linear,1212,bp,13,0.5927435094778448
linear,1212,bp,14,0.5820711555498083
linear,1212,bp,15,0.5716600793840075
linear,1212,bp,16,0.5622892839041138
linear,1212,bp,17,0.5547292704213889
linear,1212,bp,18,0.5465838895791141
linear,1212,bp,19,0.5381334364763827
linear,1212,bp,20,0.5303703154669993
linear,1212,bp,21,0.5233056345240369
linear,1212,bp,22,0.5185915382444984
linear,1212,bp,23,0.5108303153584443
linear,1212,bp,24,0.5048965630972081
linear,1212,bp,25,0.4983227461391511
linear,1212,bp,26,0.49420393333512475
linear,1212,bp,27,0.48667478237296846
linear,1212,bp,28,0.48405649670501977
linear,1212,bp,29,0.4793221879738699
linear,1212,bp,30,0.4752697612928671
linear,1212,bp,31,0.47003861640280226
linear,1212,bp,32,0.4669060619323499
linear,1212,bp,33,0.463956720030756
linear,1212,bp,34,0.4586067673497419
linear,1212,bp,35,0.45722266608388634
linear,1212,bp,36,0.4536983973506477
linear,1212,bp,37,0.44908334635243974
linear,1212,bp,38,0.4482356843845869
linear,1212,bp,39,0.44380761933781104
linear,1212,bp,40,0.44412567813618614
linear,1212,bp,41,0.43880248928672555
linear,1212,bp,42,0.4377783400619215
linear,1212,bp,43,0.43567453601980805
linear,1212,bp,44,0.43246063588647526
linear,1212,bp,45,0.43199874480658274
linear,1212,bp,46,0.4282228023427617
linear,1212,bp,47,0.4279760226962029
linear,1212,bp,48,0.4261758887331313
linear,1212,bp,49,0.4238119310680492
linear,1212,bp,50,0.42315482739049665
linear,1212,bp,51,0.42083697192432207
linear,1212,bp,52,0.41759299863696114
linear,1212,bp,53,0.4203251831254515
linear,1212,bp,54,0.41496162499467165
linear,1212,bp,55,0.4152473703063652
linear,1212,bp,56,0.4156248801984277
linear,1212,bp,57,0.4117377686906451
linear,1212,bp,58,0.4120753382604838
linear,1212,bp,59,0.4093797654360383
linear,1212,bp,60,0.4098256564638986
linear,1213,bp,1,0.9570100602123306
linear,1213,bp,2,0.8433410014606414
linear,1213,bp,3,0.779881237589873
linear,1213,bp,4,0.7364069703126934
linear,1213,bp,5,0.7004958955869087
linear,1213,bp,6,0.6696513630445895
linear,1213,bp,7,0.6417887649179205
linear,1213,bp,8,0.6169036670874277
linear,1213,bp,9,0.5946075123193725
linear,1213,bp,10,0.575363709116576
linear,1213,bp,11,0.5595451874566475
linear,1213,bp,12,0.5457579985448121
linear,1213,bp,13,0.534147725672355
linear,1213,bp,14,0.5228962730946525
linear,1213,bp,15,0.512123349711734
linear,1213,bp,16,0.5040236688799832
linear,1213,bp,17,0.49310286747482185
linear,1213,bp,18,0.484824864108193
linear,1213,bp,19,0.47598980634001337
linear,1213,bp,20,0.4693281366812223
linear,1213,bp,21,0.46199146822394277
linear,1213,bp,22,0.4555637976383687
linear,1213,bp,23,0.448880076691944
linear,1213,bp,24,0.44392322566132014
linear,1213,bp,25,0.43910468360451077
linear,1213,bp,26,0.4339352277184114
linear,1213,bp,27,0.4285753779891839
linear,1213,bp,28,0.4259136747766663
linear,1213,bp,29,0.4203215415379659
linear,1213,bp,30,0.41795932649606465
linear,1213,bp,31,0.4153584173623949
linear,1213,bp,32,0.41060854766751254
linear,1213,bp,33,0.40587027595138697
linear,1213,bp,34,0.40481946374872985
linear,1213,bp,35,0.4019745991210047
linear,1213,bp,36,0.3997920706413203
linear,1213,bp,37,0.39582959179954313
linear,1213,bp,38,0.39450822459721824
linear,1213,bp,39,0.3921345361093631
linear,1213,bp,40,0.3901238071851206
linear,1213,bp,41,0.38788363052225927
linear,1213,bp,42,0.3867006280868736
linear,1213,bp,43,0.38225923853919325
linear,1213,bp,44,0.38167054469029454
linear,1213,bp,45,0.37906333078008253
linear,1213,bp,46,0.3762825220376371
linear,1213,bp,47,0.37556655944414535
linear,1213,bp,48,0.3729125737561831
linear,1213,bp,49,0.36905699789430374
linear,1213,bp,50,0.3694698275375205
linear,1213,bp,51,0.3651086209338108
linear,1213,bp,52,0.3655510877729496
linear,1213,bp,53,0.36105594159810606
linear,1213,bp,54,0.3598632985840215
linear,1213,bp,55,0.35757709419204864
linear,1213,bp,56,0.35529488775960677
linear,1213,bp,57,0.35344268734062245
linear,1213,bp,58,0.35063795015508664
linear,1213,bp,59,0.3473893267145596
linear,1213,bp,60,0.3464079367073721
linear,1214,bp,1,0.9822905310735157
linear,1214,bp,2,0.8899382278486856
linear,1214,bp,3,0.8194561561867003
linear,1214,bp,4,0.7654870145493495
linear,1214,bp,5,0.7197849300732829
linear,1214,bp,6,0.679116943941251
linear,1214,bp,7,0.6438253876961145
linear,1214,bp,8,0.6147229607365685
linear,1214,bp,9,0.5903290616128021
linear,1214,bp,10,0.5709212472580449
linear,1214,bp,11,0.5531982302270458
linear,1214,bp,12,0.538874281886217
linear,1214,bp,13,0.525135741965371
linear,1214,bp,14,0.5126010074582136
linear,1214,bp,15,0.5006740143335963
linear,1214,bp,16,0.49146829703879247
linear,1214,bp,17,0.48256421839647007
linear,1214,bp,18,0.47388024249047217
linear,1214,bp,19,0.4654596736525558
linear,1214,bp,20,0.45929445517365747
linear,1214,bp,21,0.45215184124329055
linear,1214,bp,22,0.44625056425538845
linear,1214,bp,23,0.4393187477243929
linear,1214,bp,24,0.43335841470505004
linear,1214,bp,25,0.4291844433809912
linear,1214,bp,26,0.4241257715299403
linear,1214,bp,27,0.4190224138849253
linear,1214,bp,28,0.41529873858443156
linear,1214,bp,29,0.41073978987529286
linear,1214,bp,30,0.40742932593960085
linear,1214,bp,31,0.40265924625851657
linear,1214,bp,32,0.39980167502004776
linear,1214,bp,33,0.39587177694107084
linear,1214,bp,34,0.3930188587104175
linear,1214,bp,35,0.389777715768534
linear,1214,bp,36,0.3886872757672841
linear,1214,bp,37,0.3850251077971416
linear,1214,bp,38,0.3830084993930267
linear,1214,bp,39,0.3829244652656847
linear,1214,bp,40,0.37810276334114695
linear,1214,bp,41,0.37807665864662904
linear,1214,bp,42,0.37485117753740954
linear,1214,bp,43,0.37261950443873815
linear,1214,bp,44,0.3717400461545976
linear,1214,bp,45,0.36916647529925356
linear,1214,bp,46,0.3690899430725986
linear,1214,bp,47,0.3670629096596582
linear,1214,bp,48,0.3642809006416507
linear,1214,bp,49,0.3655613209001693
linear,1214,bp,50,0.3643875053498542
linear,1214,bp,51,0.36310781219035926
linear,1214,bp,52,0.36196636717105796
linear,1214,bp,53,0.36074028052000157
linear,1214,bp,54,0.3607085410327267
linear,1214,bp,55,0.35784959625513696
linear,1214,bp,56,0.35894596820764574
linear,1214,bp,57,0.3578205007397293
linear,1214,bp,58,0.35476053185968565
linear,1214,bp,59,0.35656295134398913
linear,1214,bp,60,0.3551878213368422
linear,1215,bp,1,1.0678171096545122
linear,1215,bp,2,0.9497669785264545
linear,1215,bp,3,0.8798294537925152
linear,1215,bp,4,0.8243152223191507
linear,1215,bp,5,0.7812583007731838
linear,1215,bp,6,0.7450135150508593
linear,1215,bp,7,0.7137089990913988
linear,1215,bp,8,0.6869480922450041
linear,1215,bp,9,0.6630101045104033
linear,1215,bp,10,0.6402252663063612
linear,1215,bp,11,0.6189741981734107
linear,1215,bp,12,0.600150909545529
linear,1215,bp,13,0.5826758499092723
linear,1215,bp,14,0.5660895678275647
linear,1215,bp,15,0.5500925020167458
linear,1215,bp,16,0.5362117762585409
linear,1215,bp,17,0.5241587840092767
linear,1215,bp,18,0.5108028080137851
linear,1215,bp,19,0.5009688533094693
linear,1215,bp,20,0.49050825273339393
linear,1215,bp,21,0.4829327666392406
linear,1215,bp,22,0.4737801192391553
linear,1215,bp,23,0.4652165584729211
linear,1215,bp,24,0.45709200788611876
linear,1215,bp,25,0.4501567608759293
linear,1215,bp,26,0.4453277828072983
linear,1215,bp,27,0.438393682502035
linear,1215,bp,28,0.43316691737166196
linear,1215,bp,29,0.4273677071961675
linear,1215,bp,30,0.42438763030231136
linear,1215,bp,31,0.4189021805531137
linear,1215,bp,32,0.41545906530277144
linear,1215,bp,33,0.41210535936021647
linear,1215,bp,34,0.40813609252301636
linear,1215,bp,35,0.4031155962411421
linear,1215,bp,36,0.4013870200331348
linear,1215,bp,37,0.39906637848065357
linear,1215,bp,38,0.39577750949012797
linear,1215,bp,39,0.3922792023294872
linear,1215,bp,40,0.3902301685079507
linear,1215,bp,41,0.3870269314624652
linear,1215,bp,42,0.38503657709596756
linear,1215,bp,43,0.3825360563767685
linear,1215,bp,44,0.3809006073170758
linear,1215,bp,45,0.37976620133450306
linear,1215,bp,46,0.37880158992979956
linear,1215,bp,47,0.37476354925155714
linear,1215,bp,48,0.3758349176829394
linear,1215,bp,49,0.3721107250742606
linear,1215,bp,50,0.3704493919674299
linear,1215,bp,51,0.369996939148874
linear,1215,bp,52,0.368851931643988
linear,1215,bp,53,0.36618091372808337
linear,1215,bp,54,0.36727688425334165
linear,1215,bp,55,0.3626809222577947
linear,1215,bp,56,0.36222632210525624
linear,1215,bp,57,0.36103582957091046
linear,1215,bp,58,0.36049003900353277
linear,1215,bp,59,0.36079897946838796
linear,1215,bp,60,0.36189494287326873
linear,1216,bp,1,1.0066734513564428
linear,1216,bp,2,0.8878754613114875
linear,1216,bp,3,0.8234789256985278
linear,1216,bp,4,0.7748816071267614
linear,1216,bp,5,0.7352014454405406
linear,1216,bp,6,0.6994141643626547
linear,1216,bp,7,0.6658151342942759
linear,1216,bp,8,0.6322589060194201
linear,1216,bp,9,0.6029556163435404
linear,1216,bp,10,0.5781714993852339
linear,1216,bp,11,0.5579719220651806
linear,1216,bp,12,0.5392024701948251
linear,1216,bp,13,0.5232494460369582
linear,1216,bp,14,0.511379420352891
linear,1216,bp,15,0.4994110677596934
linear,1216,bp,16,0.48734648746964515
linear,1216,bp,17,0.4772799159689483
linear,1216,bp,18,0.4687714419783018
linear,1216,bp,19,0.4592258989865487
linear,1216,bp,20,0.45357468039756405
linear,1216,bp,21,0.44609218802083433
linear,1216,bp,22,0.4371816524005636
linear,1216,bp,23,0.43305510360636407
linear,1216,bp,24,0.4272133734295324
linear,1216,bp,25,0.4206137737082756
linear,1216,bp,26,0.41564448512495744
linear,1216,bp,27,0.4114942459758258
linear,1216,bp,28,0.4075931107298638
linear,1216,bp,29,0.4020499038812821
linear,1216,bp,30,0.39980636549274956
linear,1216,bp,31,0.395473712406128
linear,1216,bp,32,0.3936819607054913
linear,1216,bp,33,0.3899626211127907
linear,1216,bp,34,0.389833466235725
linear,1216,bp,35,0.3867586030344678
linear,1216,bp,36,0.3821456940416501
linear,1216,bp,37,0.3823405359233769
linear,1216,bp,38,0.3781110911008007
linear,1216,bp,39,0.37791085027313004
linear,1216,bp,40,0.3762596397443696
linear,1216,bp,41,0.37455040266713563
linear,1216,bp,42,0.372015462150498
linear,1216,bp,43,0.36994616847623973
linear,1216,bp,44,0.3711127470716165
linear,1216,bp,45,0.3697203778847505
linear,1216,bp,46,0.36675530374849824
linear,1216,bp,47,0.3679574791659876
linear,1216,bp,48,0.3641428385750944
linear,1216,bp,49,0.3646403471703364
linear,1216,bp,50,0.3630956103432723
linear,1216,bp,51,0.362438630144634
linear,1216,bp,52,0.3614174931909743
linear,1216,bp,53,0.36160946758843154
linear,1216,bp,54,0.3602621683124494
linear,1216,bp,55,0.3604543430599974
linear,1216,bp,56,0.3600447990791995
linear,1216,bp,57,0.3580750021155545
linear,1216,bp,58,0.35698236558030616
linear,1216,bp,59,0.3572719751319009
linear,1216,bp,60,0.35789823839683743
linear,1217,bp,1,0.9412995304801858
linear,1217,bp,2,0.8340597542628352
linear,1217,bp,3,0.7635022135155748
linear,1217,bp,4,0.7140203006698912
linear,1217,bp,5,0.6733635584122936
linear,1217,bp,6,0.6395396786185896
linear,1217,bp,7,0.610879540826608
linear,1217,bp,8,0.5874183070105798
linear,1217,bp,9,0.5654705019453976
linear,1217,bp,10,0.5495341474143903
linear,1217,bp,11,0.5372854934790005
linear,1217,bp,12,0.5245602786195404
linear,1217,bp,13,0.5137436759014006
linear,1217,bp,14,0.5034051182310555
linear,1217,bp,15,0.4945678165912906
linear,1217,bp,16,0.4845856044580828
linear,1217,bp,17,0.47400263895331024
linear,1217,bp,18,0.4646450972854386
linear,1217,bp,19,0.456446072714523
linear,1217,bp,20,0.4484063664256986
linear,1217,bp,21,0.44015965277955965
linear,1217,bp,22,0.4337260323395662
linear,1217,bp,23,0.42787904042183666
linear,1217,bp,24,0.4204719250198224
linear,1217,bp,25,0.41517859481456926
linear,1217,bp,26,0.41014008507445165
linear,1217,bp,27,0.40630946548762314
linear,1217,bp,28,0.40243137567307663
linear,1217,bp,29,0.39901180063844466
linear,1217,bp,30,0.39878313748403754
linear,1217,bp,31,0.3927200799405041
linear,1217,bp,32,0.3908464188297609
linear,1217,bp,33,0.3868925444163474
linear,1217,bp,34,0.3861284659117394
linear,1217,bp,35,0.383812198287744
linear,1217,bp,36,0.3817963043351839
linear,1217,bp,37,0.3812046379343972
linear,1217,bp,38,0.3772895043027651
linear,1217,bp,39,0.3777497833532688
linear,1217,bp,40,0.37583563199729336
linear,1217,bp,41,0.3725889654335057
linear,1217,bp,42,0.37354103145321477
linear,1217,bp,43,0.3717059436490942
linear,1217,bp,44,0.3698697320035939
linear,1217,bp,45,0.3691501497596579
linear,1217,bp,46,0.36817120118325186
linear,1217,bp,47,0.3657829465261768
linear,1217,bp,48,0.3677667064396193
linear,1217,bp,49,0.36550928610819905
linear,1217,bp,50,0.3646868293829231
linear,1217,bp,51,0.3645506406069008
linear,1217,bp,52,0.3626691746885879
linear,1217,bp,53,0.36252131709912555
linear,1217,bp,54,0.3622154745984288
linear,1217,bp,55,0.3602217442530959
linear,1217,bp,56,0.360537154830026
linear,1217,bp,57,0.3598091986201566
linear,1217,bp,58,0.35971762248658773
linear,1217,bp,59,0.3602983496549273
linear,1217,bp,60,0.35689473000161015
linear,1218,bp,1,1.0300940703807182
linear,1218,bp,2,0.915080885272209
linear,1218,bp,3,0.8491691561593658
linear,1218,bp,4,0.8008309174234508
linear,1218,bp,5,0.7606523969731427
linear,1218,bp,6,0.7279152960597867
linear,1218,bp,7,0.6986422159265188
linear,1218,bp,8,0.6750081120583334
linear,1218,bp,9,0.6545132531708274
linear,1218,bp,10,0.6357149797990664
linear,1218,bp,11,0.6192155105383804
linear,1218,bp,12,0.6026533594260067
linear,1218,bp,13,0.588533851474191
linear,1218,bp,14,0.5754717022256975
linear,1218,bp,15,0.5622162696180865
linear,1218,bp,16,0.5512961340590902
linear,1218,bp,17,0.5417871714235213
linear,1218,bp,18,0.5307458187021447
linear,1218,bp,19,0.5228566237380884
linear,1218,bp,20,0.514404339694921
linear,1218,bp,21,0.5063099292973762
linear,1218,bp,22,0.49837360568521927
linear,1218,bp,23,0.4900996877904995
linear,1218,bp,24,0.4843006068069042
linear,1218,bp,25,0.47767024716687473
linear,1218,bp,26,0.4737619947975027
linear,1218,bp,27,0.4686498592174139
linear,1218,bp,28,0.4670681469830807
linear,1218,bp,29,0.46228217171821484
linear,1218,bp,30,0.46046157179104874
linear,1218,bp,31,0.4564748304460248
linear,1218,bp,32,0.4544829181740846
linear,1218,bp,33,0.4525016670674032
linear,1218,bp,34,0.45043616199497577
linear,1218,bp,35,0.45067520375023
linear,1218,bp,36,0.4476573810709099
linear,1218,bp,37,0.4435967688105669
linear,1218,bp,38,0.44197187892744827
linear,1218,bp,39,0.4415294945366776
linear,1218,bp,40,0.43976326155010437
linear,1218,bp,41,0.4372831866201284
linear,1218,bp,42,0.4349201932345084
linear,1218,bp,43,0.43232358332935644
linear,1218,bp,44,0.43013724779913093
linear,1218,bp,45,0.42851473029300813
linear,1218,bp,46,0.42527051110597
linear,1218,bp,47,0.42596196563420125
linear,1218,bp,48,0.42067188044540665
linear,1218,bp,49,0.42200832538268473
linear,1218,bp,50,0.41852171107161906
linear,1218,bp,51,0.41566941275214675
linear,1218,bp,52,0.41510636219872793
linear,1218,bp,53,0.4158549881218731
linear,1218,bp,54,0.4143989189850425
linear,1218,bp,55,0.41161513428419455
linear,1218,bp,56,0.41124118090045964
linear,1218,bp,57,0.40987611497705645
linear,1218,bp,58,0.40840082591800514
linear,1218,bp,59,0.4077217931254631
linear,1218,bp,60,0.4061490423601594
linear,1219,bp,1,1.0374742647475756
linear,1219,bp,2,0.9379599003582547
linear,1219,bp,3,0.8840732889974964
linear,1219,bp,4,0.8403627977641656
linear,1219,bp,5,0.8060552062720839
linear,1219,bp,6,0.7749127161515416
linear,1219,bp,7,0.747054710181288
linear,1219,bp,8,0.7192390951318686
linear,1219,bp,9,0.6916131444398746
linear,1219,bp,10,0.6671773593368987
linear,1219,bp,11,0.644969349418942
linear,1219,bp,12,0.6269021215556269
linear,1219,bp,13,0.6123955934674058
linear,1219,bp,14,0.5992351851659666
linear,1219,bp,15,0.5871134752901056
linear,1219,bp,16,0.5744301784491336
linear,1219,bp,17,0.564088883123239
linear,1219,bp,18,0.5541014605819327
linear,1219,bp,19,0.5432584316504697
linear,1219,bp,20,0.5320841875831747
linear,1219,bp,21,0.5228233753754646
linear,1219,bp,22,0.5140986643773623
linear,1219,bp,23,0.5062335907858271
linear,1219,bp,24,0.4994566435378458
linear,1219,bp,25,0.4931445588165782
linear,1219,bp,26,0.489200761067794
linear,1219,bp,27,0.48486093409292974
linear,1219,bp,28,0.47893751059334405
linear,1219,bp,29,0.4771526126482026
linear,1219,bp,30,0.47372745583159864
linear,1219,bp,31,0.4702690958751266
linear,1219,bp,32,0.46955762569781706
linear,1219,bp,33,0.46638335559971633
linear,1219,bp,34,0.46328768971046724
linear,1219,bp,35,0.4622566413161801
linear,1219,bp,36,0.4595950925913132
linear,1219,bp,37,0.4576654265165292
linear,1219,bp,38,0.45641542756292885
linear,1219,bp,39,0.4549418999269011
linear,1219,bp,40,0.45297786275912894
linear,1219,bp,41,0.4516248062539881
linear,1219,bp,42,0.4497452192052158
linear,1219,bp,43,0.45004760902734864
linear,1219,bp,44,0.44696311857570065
linear,1219,bp,45,0.4464050283966887
linear,1219,bp,46,0.44639569950728
linear,1219,bp,47,0.44471267417340243
linear,1219,bp,48,0.44307104508312767
linear,1219,bp,49,0.44297963589772477
linear,1219,bp,50,0.4416415159036908
linear,1219,bp,51,0.44219506457835084
linear,1219,bp,52,0.4405382860960523
linear,1219,bp,53,0.4413839417849523
linear,1219,bp,54,0.4382188755527676
linear,1219,bp,55,0.4383442816190053
linear,1219,bp,56,0.43599644479473715
linear,1219,bp,57,0.4363594295416151
linear,1219,bp,58,0.432311641931288
linear,1219,bp,59,0.43364489994484523
linear,1219,bp,60,0.4352982994269407
linear,1200,pc,1,1.1220192640059072
linear,1200,pc,2,1.0077600559522972
linear,1200,pc,3,0.9284623430431299
linear,1200,pc,4,0.8677568398348585
linear,1200,pc,5,0.816912932386444
linear,1200,pc,6,0.7738686569926972
linear,1200,pc,7,0.735452123024792
linear,1200,pc,8,0.7027541377273904
linear,1200,pc,9,0.6729381692628538
linear,1200,pc,10,0.6477998802812005
linear,1200,pc,11,0.6287492949089654
linear,1200,pc,12,0.6140961254427176
linear,1200,pc,13,0.6020899210040019
